"data_base","uf","tcb","sr","cliente","ocupacao","cnae_secao","cnae_subclasse","porte","modalidade","origem","indexador","numero_de_operacoes","a_vencer_ate_90_dias","a_vencer_de_91_ate_360_dias","a_vencer_de_361_ate_1080_dias","a_vencer_de_1081_ate_1800_dias","a_vencer_de_1801_ate_5400_dias","a_vencer_acima_de_5400_dias","vencido_acima_de_15_dias","carteira_ativa","carteira_inadimplida_arrastada","ativo_problematico"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Rural e agroindustrial","Sem destinação específica","Outros indexadores","<= 15","0,00","15693,45","41826,53","30875,34","0,00","0,00","26821,47","115216,79","10868,76","105441,02"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","41","734914,71","253934,12","998411,50","763004,78","752959,21","0,00","682616,82","4185841,14","198877,16","217864,86"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Veículos","Com destinação específica","Pós-fixado","<= 15","2029,22","0,00","0,00","0,00","0,00","0,00","0,00","2029,22","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 3 a 5 salários mínimos          ","PF - Veículos","Sem destinação específica","Prefixado","2460","10489156,09","25661820,13","32794835,27","4913376,69","36214,97","108687,96","2078417,51","76082508,62","5107443,56","7814070,75"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","121","111726,09","986840,66","855,84","0,00","0,00","0,00","0,00","1099422,59","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Prefixado","52866","121919267,79","58119371,57","2855553,01","409821,92","284116,70","33942,10","15620245,32","199242318,41","12557146,62","22028965,80"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Cartão de crédito","Sem destinação específica","Pós-fixado","156","18393,02","29444,28","48151,83","26959,74","44402,24","0,00","1668134,56","1835485,67","1811131,01","1830798,47"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo com consignação em folha","Sem destinação específica","Outros indexadores","20","12319,18","30512,94","22999,67","870,04","0,00","0,00","0,00","66701,83","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","1780","2777894,58","7168042,26","13852925,82","6845760,31","4224685,60","0,00","154744,69","35024053,26","705717,21","1487422,31"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo com consignação em folha","Sem destinação específica","Pós-fixado","<= 15","2485,13","7455,42","19881,12","19052,74","43075,96","0,00","5059,69","97010,06","97010,06","97010,06"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Com destinação específica","Prefixado","<= 15","5061,73","7517,05","14433,76","8343,15","5401,91","0,00","0,00","40757,60","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","0,00","1907,85","259263,48","0,00","0,00","0,00","0,00","261171,33","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Outros indexadores","17","901,11","2498,44","3595,48","1473,69","625,56","0,00","0,00","9094,28","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","4389","7678828,54","13882361,02","14467264,23","4006169,48","747199,15","100183,20","1918712,26","42800717,88","5144906,69","8692411,36"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Pós-fixado","24","11799,96","25645,03","39928,28","23398,15","33192,35","0,00","229847,86","363811,63","334486,61","363811,63"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Com destinação específica","Outros indexadores","43","363112,46","975866,33","2205224,61","1718309,64","4176832,71","1243399,32","12168,28","10694913,35","182,76","1022875,22"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Com destinação específica","Prefixado","<= 15","9628,03","28460,39","95303,39","82637,51","186444,51","0,00","0,00","402473,83","0,00","252698,14"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Com destinação específica","Pós-fixado","1523","8459303,68","22605911,86","51415148,33","40528904,72","105645598,30","36832276,71","1018340,65","266505484,25","5944827,67","18814236,32"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Com destinação específica","Índices de preços","<= 15","67892,25","177199,49","428006,51","361721,43","1151801,92","456620,81","1157,80","2644400,21","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Habitacional","Sem destinação específica","Pós-fixado","<= 15","27568,68","77564,65","168147,00","132607,75","25917,38","0,00","0,00","431805,46","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Com destinação específica","Prefixado","<= 15","9591,90","26108,33","53338,29","34479,62","60562,65","4233,18","3333,82","191647,79","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Com destinação específica","Pós-fixado","<= 15","60883,58","152460,80","301058,71","167801,13","321096,65","34830,71","0,00","1038131,58","0,00","54210,01"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Outros indexadores","<= 15","40970,20","94743,84","190469,42","114533,86","160434,80","7339,43","0,00","608491,55","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Prefixado","7437","16795885,89","12376023,95","10528394,38","3355766,98","1691424,05","24213,16","3385718,45","48157426,86","3879308,54","16702099,02"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Pós-fixado","143","225941,57","587264,32","1229806,59","766150,75","1001642,47","23906,70","771585,07","4606297,47","1039365,74","1457715,96"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Outros créditos","Sem destinação específica","Índices de preços","<= 15","36101,59","96766,79","212015,42","123901,79","122263,74","0,00","0,00","591049,33","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Com destinação específica","Flutuantes","<= 15","30641,89","59983,88","181251,54","90625,71","0,00","0,00","0,00","362503,02","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Com destinação específica","Prefixado","648","3399683,37","17234827,11","13051581,57","6754878,01","6035770,76","351914,20","2723662,97","49552317,99","6527432,41","8536126,41"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Com destinação específica","Pós-fixado","<= 15","0,00","31507,00","63014,00","31773,41","0,00","0,00","0,00","126294,41","0,00","126294,41"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Com destinação específica","TCR/TRFC","27","630409,68","1349409,53","2021171,37","105538,60","73307,11","0,00","0,00","4179836,29","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Sem destinação específica","Outros indexadores","<= 15","17073,35","34080,23","165465,18","268397,70","207600,75","0,00","56309,31","748926,52","511559,44","554405,35"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Sem destinação específica","Prefixado","118","2668082,33","5494925,47","6814841,99","6071726,74","9398686,05","0,00","2749779,42","33198042,00","15325798,55","17020883,56"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Rural e agroindustrial","Sem destinação específica","TCR/TRFC","<= 15","0,00","44384,10","175309,95","0,00","0,00","0,00","0,00","219694,05","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Mais de 5 a 10 salários mínimos         ","PF - Veículos","Sem destinação específica","Prefixado","2387","12913294,35","32907801,05","44802526,39","7801966,23","49523,23","158041,98","1753925,88","100387079,11","5142121,62","8686559,75"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Cartão de crédito","Sem destinação específica","Prefixado","231","81617,48","43951,08","125,23","0,00","0,00","0,00","949121,25","1074815,04","888679,72","977275,87"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","278","103726,73","264850,88","458192,48","168679,77","38502,82","0,00","217800,57","1251753,25","1041831,22","1217969,86"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","<= 15","6858,42","12600,98","1136,09","0,00","0,00","0,00","6690,48","27285,97","18756,00","19820,65"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Outros créditos","Sem destinação específica","Prefixado","47","4798,23","6286,15","10654,80","5044,77","0,00","0,00","124640,40","151424,35","131127,14","134348,18"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Outros créditos","Sem destinação específica","Pós-fixado","<= 15","1543,17","4190,26","8516,60","5494,03","26547,32","0,00","0,00","46291,38","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Autônomo","-","-","PF - Sem rendimento                          ","PF - Veículos","Sem destinação específica","Prefixado","<= 15","11736,75","23906,23","16060,08","0,00","0,00","0,00","4759,21","56462,27","17147,38","30296,86"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Outros indexadores","106","147719,73","1545386,99","134766,47","0,00","0,00","0,00","1898,07","1829771,26","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Prefixado","15980","105767445,11","44620389,53","2034303,00","234440,69","206791,92","0,00","5050216,99","157913587,24","3651923,58","8367652,23"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Cartão de crédito","Sem destinação específica","Pós-fixado","16","2849,56","5417,77","13379,50","12514,33","24863,81","0,00","111930,54","170955,51","170955,51","170955,51"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Outros indexadores","193","160616,09","484457,52","506739,25","20055,36","0,00","0,00","270,90","1172139,12","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo com consignação em folha","Sem destinação específica","Prefixado","454","1835437,36","4804567,54","8359737,98","3902521,51","2666921,14","0,00","14595,83","21583781,36","29144,70","150548,29"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Flutuantes","<= 15","2190184,14","510313,95","0,00","0,00","0,00","0,00","0,00","2700498,09","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Outros indexadores","77","969,89","6096,34","9361,75","4786,10","6819,10","0,00","0,00","28033,18","0,00","0,00"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Prefixado","2744","10562436,79","24072587,81","32949449,61","11860418,13","2362397,47","71142,66","799573,06","82678005,53","3295979,58","5316782,25"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Empréstimo sem consignação em folha","Sem destinação específica","Pós-fixado","<= 15","19826,43","44664,37","100820,54","86037,46","146738,62","0,00","31520,32","429607,74","429607,74","429607,74"
2025-08-31,"PE","Bancário","S1","PF","PF - Empregado de empresa privada","-","-","PF - Acima de 20 salários mínimos            ","PF - Habitacional","Com destinação específica","Outros indexadores","40","646328,66","1720164,14","3882465,83","3020383,71","7494599,62","1996733,43","120891,86","18881567,25","827661,10","827661,10"
